78,78,10,23,23,23,23,23,23,23,23,15,78,78,78,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,15,78,78,78,78,78,78,78,78,78,78,78,78,78,10,21,22,23,23,23,22,22,23,23,23,24,15,78,78,78,30,23,23,23,23,23,23,97,23,35,78
78,78,10,23,23,23,23,23,23,23,23,15,78,78,78,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,15,78,78,78,78,78,78,78,78,78,78,78,78,78,10,31,32,33,33,23,23,32,32,33,32,34,15,78,78,78,30,23,23,23,23,23,86,23,23,35,78
78,78,10,23,23,86,23,23,23,23,23,15,78,78,78,10,23,23,23,23,23,50,51,51,51,51,51,51,51,51,51,51,51,55,23,23,23,23,23,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,66,67,2,2,2,2,2,1,1,1,1,1,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,23,15,78,78,78,10,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,12,12,12,12,12,12,23,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,23,15,78,78,78,10,86,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,86,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,23,1,1,1,1,1,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,30,23,23,96,23,23,23,23,23,23,23,23,23,23,23,86,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,98,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,30,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,89,23,23,23,23,23,23,23,23,23,23,23,23,23,23,96,23,35,78
78,78,10,23,23,23,23,23,23,23,23,23,23,23,23,96,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,40,41,41,41,41,41,55,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,86,23,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,30,23,89,23,23,23,23,23,23,23,23,23,23,23,23,23,23,86,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,89,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,30,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78
78,78,10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,35,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,40,51,51,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,45,78
78,78,40,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,41,45,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
